-18.2665,48.0231
-18.2659,48.0092
-18.2653,47.9952
-18.2647,47.9812
-18.2641,47.9672
-18.2635,47.9532
-18.2629,47.9391
-18.2622,47.9251
-18.2616,47.911
-18.261,47.897
-18.2604,47.8829
-18.2597,47.8688
-18.2591,47.8546
-18.2584,47.8405
-18.2578,47.8264
-18.2572,47.8122
-18.2565,47.798
-18.2559,47.7839
-18.2552,47.7697
-18.2545,47.7555
-18.2539,47.7413
-18.2532,47.727
-18.2525,47.7128
-18.2519,47.6985
-18.2512,47.6843
-18.2505,47.67
-18.2498,47.6557
-18.2491,47.6414
-18.2485,47.6271
-18.2478,47.6128
-18.2471,47.5985
-18.2464,47.5842
-18.2457,47.5699
-18.245,47.5555
-18.2442,47.5412
-18.2435,47.5268
-18.2428,47.5124
-18.2421,47.4981
-18.2414,47.4837
-18.2407,47.4693
-18.2399,47.4549
-18.2392,47.4405
-18.2385,47.4261
-18.2377,47.4116
-18.237,47.3972
-18.2362,47.3828
-18.2355,47.3683
-18.2347,47.3539
-18.234,47.3395
-18.2332,47.325
-18.2325,47.3105
-18.2317,47.2961
-18.2309,47.2816
-18.2302,47.2671
-18.2294,47.2526
-18.2286,47.2382
-18.2278,47.2237
-18.227,47.2092
-18.2263,47.1947
-18.2255,47.1802
-18.2247,47.1657
-18.2239,47.1512
-18.2231,47.1367
-18.2223,47.1222
-18.2215,47.1076
-18.2207,47.0931
-18.2198,47.0786
-18.219,47.0641
-18.2182,47.0495
-18.2174,47.035
-18.2165,47.0205
-18.2157,47.006
-18.2149,46.9914
-18.214,46.9769
-18.2132,46.9623
-18.2123,46.9478
-18.2115,46.9333
-18.2106,46.9187
-18.2098,46.9042
-18.2089,46.8897
-18.2081,46.8751
-18.2072,46.8606
-18.2063,46.846
-18.2055,46.8315
-18.2046,46.8169
-18.2037,46.8024
-18.2028,46.7879
-18.2019,46.7733
-18.201,46.7588
-18.2001,46.7442
-18.1993,46.7297
-18.1984,46.7152
-18.1974,46.7006
-18.1965,46.6861
-18.1956,46.6716
-18.1947,46.657
-18.1938,46.6425
-18.1929,46.628
-18.1919,46.6134
-18.191,46.5989
-18.1901,46.5844
-18.1891,46.5699
-18.1882,46.5553
-18.1873,46.5408
-18.1863,46.5263
-18.1854,46.5118
-18.1844,46.4973
-18.1835,46.4828
-18.1825,46.4683
-18.1815,46.4538
-18.1806,46.4392
-18.1796,46.4248
-18.1786,46.4103
-18.1776,46.3958
-18.1767,46.3813
-18.1757,46.3668
-18.1747,46.3523
-18.1737,46.3378
-18.1727,46.3234
-18.1717,46.3089
-18.1707,46.2944
-18.1697,46.28
-18.1687,46.2655
-18.1677,46.251
-18.1667,46.2366
-18.1656,46.2221
-18.1646,46.2077
-18.1636,46.1933
-18.1626,46.1788
-18.1615,46.1644
-18.1605,46.15
-18.1594,46.1355
-18.1584,46.1211
-18.1573,46.1067
-18.1563,46.0923
-18.1552,46.0779
-18.1542,46.0635
-18.1531,46.0491
-18.152,46.0347
-18.151,46.0203
-18.1499,46.006
-18.1488,45.9916
-18.1477,45.9772
-18.1467,45.9628
-18.1456,45.9485
-18.1445,45.9341
-18.1434,45.9198
-18.1423,45.9054
-18.1412,45.8911
-18.1401,45.8768
-18.139,45.8624
-18.1379,45.8481
-18.1367,45.8338
-18.1356,45.8195
-18.1345,45.8052
-18.1334,45.7909
-18.1322,45.7766
-18.1311,45.7623
-18.13,45.748
-18.1288,45.7337
-18.1277,45.7195
-18.1265,45.7052
-18.1254,45.6909
-18.1242,45.6767
-18.1231,45.6624
-18.1219,45.6482
-18.1207,45.6339
-18.1196,45.6197
-18.1184,45.6055
-18.1172,45.5913
-18.116,45.577
-18.1148,45.5628
-18.1136,45.5486
-18.1125,45.5344
-18.1113,45.5202
-18.1101,45.5061
-18.1089,45.4919
-18.1076,45.4777
-18.1064,45.4635
-18.1052,45.4494
-18.104,45.4352
-18.1028,45.4211
-18.1016,45.4069
-18.1003,45.3928
-18.0991,45.3786
-18.0979,45.3645
-18.0966,45.3504
-18.0954,45.3363
-18.0941,45.3222
-18.0929,45.3081
-18.0916,45.294
-18.0904,45.2799
-18.0891,45.2658
-18.0879,45.2517
-18.0866,45.2376
-18.0853,45.2236
-18.084,45.2095
-18.0828,45.1955
-18.0815,45.1814
-18.0802,45.1674
-18.0789,45.1533
-18.0776,45.1393
-18.0763,45.1253
-18.075,45.1112
-18.0737,45.0972
-18.0724,45.0832
-18.0711,45.0692
-18.0698,45.0552
-18.0685,45.0412
-18.0671,45.0272
-18.0658,45.0132
-18.0645,44.9993
-18.0632,44.9853
-18.0618,44.9713
-18.0605,44.9574
-18.0591,44.9434
-18.0578,44.9295
-18.0564,44.9155
-18.0551,44.9016
-18.0537,44.8876
-18.0524,44.8737
-18.051,44.8598
-18.0496,44.8459
-18.0483,44.832
-18.0469,44.8181
-18.0455,44.8041
-18.0441,44.7903
-18.0427,44.7764
-18.0414,44.7625
-18.04,44.7486
-18.0386,44.7347
-18.0372,44.7208
-18.0358,44.707
-18.0344,44.6931
-18.0329,44.6793
-18.0315,44.6654
-18.0301,44.6516
-18.0287,44.6377
-18.0273,44.6239
-18.0258,44.61
-18.0244,44.5962
-18.023,44.5824
-18.0215,44.5686
-18.0201,44.5548
-18.0186,44.5409
-18.0172,44.5271
-18.0157,44.5133
-18.0143,44.4995
-18.0128,44.4857
-18.0113,44.4719
-18.0099,44.4582
-18.0084,44.4444
-18.0069,44.4306
-18.0054,44.4168
-18.004,44.4031
-18.0025,44.3893
-18.001,44.3755
-17.9995,44.3618
-17.998,44.348
-17.9965,44.3343
-17.995,44.3205
-17.9935,44.3068
-17.992,44.293
-17.9905,44.2793
-17.9889,44.2656
-17.9874,44.2518
-17.9859,44.2381
-17.9844,44.2244
-17.9828,44.2106
-17.9813,44.1969
-17.9798,44.1832
-17.9782,44.1695
-17.9767,44.1558
-17.9751,44.1421
-17.9736,44.1284
-17.972,44.1147
-17.9705,44.101
-17.9689,44.0873
-17.9673,44.0736
-17.9657,44.0599
-17.9642,44.0462
-17.9626,44.0325
-17.961,44.0188
-17.9594,44.0052
-17.9578,43.9915
-17.9562,43.9778
-17.9546,43.9641
-17.953,43.9505
-17.9514,43.9368
-17.9498,43.9231
-17.9482,43.9094
-17.9466,43.8958
-17.945,43.8821
-17.9434,43.8685
-17.9418,43.8548
-17.9401,43.8411
-17.9385,43.8275
-17.9369,43.8138
-17.9352,43.8002
-17.9336,43.7865
-17.9319,43.7729
-17.9303,43.7592
-17.9286,43.7456
-17.927,43.7319
-17.9253,43.7183
-17.9237,43.7046
-17.922,43.691
-17.9203,43.6773
-17.9186,43.6637
-17.917,43.65
-17.9153,43.6364
-17.9136,43.6227
-17.9119,43.6091
-17.9102,43.5954
-17.9085,43.5818
-17.9068,43.5681
-17.9051,43.5545
-17.9034,43.5409
-17.9017,43.5272
-17.9,43.5136
-17.8983,43.4999
-17.8966,43.4863
-17.8948,43.4726
-17.8931,43.459
-17.8914,43.4453
-17.8897,43.4317
-17.8879,43.4181
-17.8862,43.4044
-17.8844,43.3908
-17.8827,43.3771
-17.8809,43.3635
-17.8792,43.3498
-17.8774,43.3362
-17.8757,43.3225
-17.8739,43.3088
-17.8721,43.2952
-17.8704,43.2815
-17.8686,43.2679
-17.8668,43.2542
-17.865,43.2406
-17.8632,43.2269
-17.8614,43.2132
-17.8596,43.1996
-17.8579,43.1859
-17.8561,43.1722
-17.8542,43.1585
-17.8524,43.1449
-17.8506,43.1312
-17.8488,43.1175
-17.847,43.1038
-17.8452,43.0902
-17.8434,43.0765
-17.8415,43.0628
-17.8397,43.0491
-17.8379,43.0354
-17.836,43.0217
-17.8342,43.008
-17.8323,42.9943
-17.8305,42.9806
-17.8286,42.9669
-17.8268,42.9532
-17.8249,42.9395
-17.8231,42.9258
-17.8212,42.9121
-17.8193,42.8983
-17.8174,42.8846
-17.8156,42.8709
-17.8137,42.8572
-17.8118,42.8434
-17.8099,42.8297
-17.808,42.8159
-17.8061,42.8022
-17.8042,42.7884
-17.8023,42.7747
-17.8004,42.7609
-17.7985,42.7472
-17.7966,42.7334
-17.7947,42.7197
-17.7928,42.7059
-17.7909,42.6921
-17.7889,42.6783
-17.787,42.6645
-17.7851,42.6508
-17.7831,42.637
-17.7812,42.6232
-17.7793,42.6094
-17.7773,42.5956
-17.7754,42.5818
-17.7734,42.5679
-17.7714,42.5541
-17.7695,42.5403
-17.7675,42.5265
-17.7656,42.5126
-17.7636,42.4988
-17.7616,42.485
-17.7596,42.4711
-17.7577,42.4573
-17.7557,42.4434
-17.7537,42.4295
-17.7517,42.4157
-17.7497,42.4018
-17.7477,42.3879
-17.7457,42.374
-17.7437,42.3602
-17.7417,42.3463
-17.7397,42.3324
-17.7376,42.3185
-17.7356,42.3045
-17.7336,42.2906
-17.7316,42.2767
-17.7295,42.2628
-17.7275,42.2489
-17.7255,42.2349
-17.7234,42.221
-17.7214,42.207
-17.7193,42.1931
-17.7173,42.1791
-17.7152,42.1651
-17.7132,42.1512
-17.7111,42.1372
-17.7091,42.1232
-17.707,42.1092
-17.7049,42.0952
-17.7028,42.0812
-17.7008,42.0672
-17.6987,42.0532
-17.6966,42.0392
-17.6945,42.0251
-17.6924,42.0111
-17.6903,41.9971
-17.6882,41.983
-17.6861,41.969
-17.684,41.9549
-17.6819,41.9408
-17.6798,41.9268
-17.6777,41.9127
-17.6755,41.8986
-17.6734,41.8845
-17.6713,41.8704
-17.6691,41.8563
-17.667,41.8422
-17.6649,41.8281
-17.6627,41.8139
-17.6606,41.7998
-17.6584,41.7857
-17.6563,41.7715
-17.6541,41.7574
-17.652,41.7432
-17.6498,41.729
-17.6476,41.7149
-17.6455,41.7007
-17.6433,41.6865
-17.6411,41.6723
-17.6389,41.6581
-17.6367,41.6439
-17.6346,41.6297
-17.6324,41.6155
-17.6302,41.6012
-17.628,41.587
-17.6258,41.5727
-17.6236,41.5585
-17.6213,41.5442
-17.6191,41.53
-17.6169,41.5157
-17.6147,41.5014
-17.6125,41.4872
-17.6102,41.4729
-17.608,41.4586
-17.6058,41.4443
-17.6035,41.4299
-17.6013,41.4156
-17.599,41.4013
-17.5968,41.387
-17.5945,41.3726
-17.5923,41.3583
-17.59,41.3439
-17.5878,41.3296
-17.5855,41.3152
-17.5832,41.3008
-17.5809,41.2865
-17.5787,41.2721
-17.5764,41.2577
-17.5741,41.2433
-17.5718,41.2289
-17.5695,41.2145
-17.5672,41.2
-17.5649,41.1856
-17.5626,41.1712
-17.5603,41.1567
-17.558,41.1423
-17.5557,41.1278
-17.5534,41.1134
-17.551,41.0989
-17.5487,41.0844
-17.5464,41.0699
-17.544,41.0555
-17.5417,41.041
-17.5394,41.0265
-17.537,41.012
-17.5347,40.9974
-17.5323,40.9829
-17.53,40.9684
-17.5276,40.9539
-17.5252,40.9393
-17.5229,40.9248
-17.5205,40.9102
-17.5181,40.8957
-17.5158,40.8811
-17.5134,40.8665
-17.511,40.852
-17.5086,40.8374
-17.5062,40.8228
-17.5038,40.8082
-17.5014,40.7936
-17.499,40.779
-17.4966,40.7644
-17.4942,40.7498
-17.4918,40.7352
-17.4893,40.7205
-17.4869,40.7059
-17.4845,40.6913
-17.4821,40.6766
-17.4796,40.662
-17.4772,40.6473
-17.4748,40.6326
-17.4723,40.618
-17.4699,40.6033
-17.4674,40.5886
-17.4649,40.574
-17.4625,40.5593
-17.46,40.5446
-17.4576,40.5299
-17.4551,40.5152
-17.4526,40.5005
-17.4501,40.4858
-17.4476,40.471
-17.4451,40.4563
-17.4427,40.4416
-17.4402,40.4269
-17.4377,40.4121
-17.4352,40.3974
-17.4327,40.3827
-17.4301,40.3679
-17.4276,40.3532
-17.4251,40.3384
-17.4226,40.3236
-17.4201,40.3089
-17.4175,40.2941
-17.415,40.2793
-17.4125,40.2646
-17.4099,40.2498
-17.4074,40.235
-17.4048,40.2202
-17.4023,40.2054
-17.3997,40.1906
-17.3971,40.1758
-17.3946,40.161
-17.392,40.1462
-17.3894,40.1314
-17.3868,40.1166
-17.3843,40.1018
-17.3817,40.087
-17.3791,40.0721
-17.3765,40.0573
-17.3739,40.0425
-17.3713,40.0277
-17.3687,40.0128
-17.3661,39.998
-17.3635,39.9832
-17.3608,39.9683
-17.3582,39.9535
-17.3556,39.9387
-17.353,39.9238
-17.3503,39.909
-17.3477,39.8941
-17.345,39.8793
-17.3424,39.8644
-17.3397,39.8496
-17.3371,39.8347
-17.3344,39.8198
-17.3318,39.805
-17.3291,39.7901
-17.3264,39.7753
-17.3238,39.7604
-17.3211,39.7455
-17.3184,39.7307
-17.3157,39.7158
-17.313,39.7009
-17.3103,39.6861
-17.3076,39.6712
-17.3049,39.6563
-17.3022,39.6415
-17.2995,39.6266
-17.2968,39.6117
-17.294,39.5968
-17.2913,39.582
-17.2886,39.5671
-17.2859,39.5522
-17.2831,39.5374
-17.2804,39.5225
-17.2776,39.5076
-17.2749,39.4927
-17.2721,39.4779
-17.2694,39.463
-17.2666,39.4481
-17.2638,39.4333
-17.2611,39.4184
-17.2583,39.4035
-17.2555,39.3887
-17.2527,39.3738
-17.2499,39.3589
-17.2471,39.3441
-17.2443,39.3292
-17.2415,39.3144
-17.2387,39.2995
-17.2359,39.2846
-17.2331,39.2698
-17.2303,39.2549
-17.2274,39.2401
-17.2246,39.2252
-17.2218,39.2104
-17.2189,39.1955
-17.2161,39.1807
-17.2133,39.1659
-17.2104,39.151
-17.2075,39.1362
-17.2047,39.1214
-17.2018,39.1065
-17.199,39.0917
-17.1961,39.0769
-17.1932,39.0621
-17.1903,39.0473
-17.1874,39.0325
-17.1845,39.0176
-17.1816,39.0028
-17.1787,38.988
-17.1758,38.9732
-17.1729,38.9584
-17.17,38.9437
-17.1671,38.9289
-17.1642,38.9141
-17.1612,38.8993
-17.1583,38.8845
-17.1554,38.8698
-17.1524,38.855
-17.1495,38.8403
-17.1465,38.8255
-17.1436,38.8108
-17.1406,38.796
-17.1377,38.7813
-17.1347,38.7665
-17.1317,38.7518
-17.1287,38.7371
-17.1258,38.7224
-17.1228,38.7077
-17.1198,38.693
-17.1168,38.6783
-17.1138,38.6636
-17.1108,38.6489
-17.1078,38.6342
-17.1047,38.6195
-17.1017,38.6049
-17.0987,38.5902
-17.0957,38.5755
-17.0926,38.5609
-17.0896,38.5462
-17.0865,38.5316
-17.0835,38.517
-17.0804,38.5024
-17.0774,38.4878
-17.0743,38.4731
-17.0712,38.4585
-17.0682,38.444
-17.0651,38.4294
-17.062,38.4148
-17.0589,38.4002
-17.0558,38.3857
-17.0527,38.3711
-17.0496,38.3566
-17.0465,38.342
-17.0434,38.3275
-17.0403,38.313
-17.0372,38.2985
-17.034,38.284
-17.0309,38.2695
-17.0278,38.255
-17.0246,38.2405
-17.0215,38.2261
-17.0183,38.2116
-17.0152,38.1972
-17.012,38.1827
-17.0088,38.1683
-17.0057,38.1539
-17.0025,38.1395
-16.9993,38.1251
-16.9961,38.1107
-16.9929,38.0963
-16.9897,38.0819
-16.9865,38.0676
-16.9833,38.0532
-16.9801,38.0389
-16.9769,38.0246
-16.9736,38.0103
-16.9704,37.996
-16.9672,37.9817
-16.9639,37.9674
-16.9607,37.9531
-16.9575,37.9388
-16.9542,37.9246
-16.9509,37.9104
-16.9477,37.8961
-16.9444,37.8819
-16.9411,37.8677
-16.9378,37.8535
-16.9346,37.8393
-16.9313,37.8252
-16.928,37.811
-16.9247,37.7969
-16.9214,37.7828
-16.9181,37.7686
-16.9147,37.7545
-16.9114,37.7404
-16.9081,37.7264
-16.9047,37.7123
-16.9014,37.6982
-16.8981,37.6842
-16.8947,37.6702
-16.8914,37.6561
-16.888,37.6421
-16.8846,37.6282
-16.8813,37.6142
-16.8779,37.6002
-16.8745,37.5863
-16.8711,37.5723
-16.8677,37.5584
-16.8643,37.5445
-16.8609,37.5306
-16.8575,37.5167
-16.8541,37.5029
-16.8507,37.489
-16.8472,37.4752
-16.8438,37.4614
-16.8404,37.4476
-16.8369,37.4338
-16.8335,37.42
-16.83,37.4062
-16.8266,37.3925
-16.8231,37.3788
-16.8196,37.3651
-16.8162,37.3514
-16.8127,37.3377
-16.8092,37.324
-16.8057,37.3104
-16.8022,37.2967
-16.7987,37.2831
-16.7952,37.2695
-16.7917,37.2559
-16.7881,37.2423
-16.7846,37.2288
-16.7811,37.2152
-16.7775,37.2017
-16.774,37.1882
-16.7704,37.1747
-16.7669,37.1612
-16.7633,37.1478
-16.7598,37.1343
-16.7562,37.1209
-16.7526,37.1075
-16.749,37.0941
-16.7454,37.0807
-16.7418,37.0674
-16.7382,37.054
-16.7346,37.0407
-16.731,37.0274
-16.7274,37.0141
-16.7238,37.0008
-16.7201,36.9876
-16.7165,36.9743
-16.7128,36.9611
-16.7092,36.9479
-16.7055,36.9347
-16.7019,36.9216
-16.6982,36.9084
-16.6945,36.8953
-16.6908,36.8822
-16.6872,36.8691
-16.6835,36.856
-16.6798,36.843
-16.6761,36.8299
-16.6723,36.8169
-16.6686,36.8039
-16.6649,36.7909
-16.6612,36.778
-16.6574,36.765
-16.6537,36.7521
-16.65,36.7392
-16.6462,36.7263
-16.6424,36.7134
-16.6387,36.7006
-16.6349,36.6878
-16.6311,36.6749
-16.6273,36.6622
-16.6235,36.6494
-16.6197,36.6366
-16.6159,36.6239
-16.6121,36.6112
-16.6083,36.5985
-16.6045,36.5858
-16.6007,36.5732
-16.5968,36.5605
-16.593,36.5479
-16.5891,36.5353
-16.5853,36.5228
-16.5814,36.5102
-16.5776,36.4977
-16.5737,36.4852
-16.5698,36.4727
-16.5659,36.4602
-16.562,36.4478
-16.5581,36.4353
-16.5542,36.4229
-16.5503,36.4105
-16.5464,36.3982
-16.5425,36.3858
-16.5385,36.3735
-16.5346,36.3612
-16.5306,36.3489
-16.5267,36.3366
-16.5227,36.3244
-16.5188,36.3122
-16.5148,36.3
-16.5108,36.2878
-16.5068,36.2756
-16.5029,36.2635
-16.4989,36.2514
-16.4948,36.2393
-16.4908,36.2272
-16.4868,36.2151
-16.4828,36.2031
-16.4788,36.1911
-16.4747,36.1791
-16.4707,36.1671
-16.4666,36.1552
-16.4626,36.1433
-16.4585,36.1313
-16.4544,36.1195
-16.4504,36.1076
-16.4463,36.0958
-16.4422,36.0839
-16.4381,36.0721
-16.434,36.0604
-16.4299,36.0486
-16.4257,36.0369
-16.4216,36.0252
-16.4175,36.0135
-16.4133,36.0018
-16.4092,35.9902
-16.405,35.9786
-16.4009,35.967
-16.3967,35.9554
-16.3925,35.9438
-16.3884,35.9323
-16.3842,35.9208
-16.38,35.9093
-16.3758,35.8978
-16.3716,35.8864
-16.3673,35.8749
-16.3631,35.8635
-16.3589,35.8522
-16.3546,35.8408
-16.3504,35.8295
-16.3462,35.8182
-16.3419,35.8069
-16.3376,35.7956
-16.3334,35.7843
-16.3291,35.7731
-16.3248,35.7619
-16.3205,35.7507
-16.3162,35.7396
-16.3119,35.7284
-16.3076,35.7173
-16.3032,35.7062
-16.2989,35.6951
-16.2946,35.6841
-16.2902,35.6731
-16.2859,35.6621
-16.2815,35.6511
-16.2771,35.6401
-16.2728,35.6292
-16.2684,35.6183
-16.264,35.6074
-16.2596,35.5965
-16.2552,35.5856
-16.2508,35.5748
-16.2463,35.564
-16.2419,35.5532
-16.2375,35.5425
-16.233,35.5317
-16.2286,35.521
-16.2241,35.5103
-16.2197,35.4996
-16.2152,35.489
-16.2107,35.4783
-16.2062,35.4677
-16.2017,35.4571
-16.1972,35.4466
-16.1927,35.436
-16.1882,35.4255
-16.1837,35.415
-16.1791,35.4045
-16.1746,35.3941
-16.17,35.3836
-16.1655,35.3732
-16.1609,35.3628
-16.1564,35.3524
-16.1518,35.3421
-16.1472,35.3318
-16.1426,35.3215
-16.138,35.3112
-16.1334,35.3009
-16.1288,35.2907
-16.1241,35.2804
-16.1195,35.2702
-16.1149,35.2601
-16.1102,35.2499
-16.1056,35.2398
-16.1009,35.2296
-16.0962,35.2195
-16.0915,35.2095
-16.0868,35.1994
-16.0821,35.1894
-16.0774,35.1794
-16.0727,35.1694
-16.068,35.1594
-16.0633,35.1495
-16.0585,35.1395
-16.0538,35.1296
-16.049,35.1197
-16.0443,35.1099
-16.0395,35.1
-16.0347,35.0902
-16.03,35.0804
-16.0252,35.0706
-16.0204,35.0608
-16.0156,35.0511
-16.0107,35.0414
-16.0059,35.0317
-16.0011,35.022
-15.9962,35.0123
-15.9914,35.0027
-15.9865,34.993
-15.9817,34.9834
-15.9768,34.9739
-15.9719,34.9643
-15.967,34.9547
-15.9621,34.9452
-15.9572,34.9357
-15.9523,34.9262
-15.9474,34.9168
-15.9424,34.9073
